# Version 1.00
#
freq[Hz];db:Trc1_S21;ang:Trc1_S21;db:Mem2[Trc1]_S21;ang:Mem2[Trc1]_S21;db:Mem3[Trc1]_S21;ang:Mem3[Trc1]_S21;db:Mem4[Trc1]_S21;ang:Mem4[Trc1]_S21;db:Mem5[Trc1]_S21;ang:Mem5[Trc1]_S21;db:Mem6[Trc1]_S21;ang:Mem6[Trc1]_S21;db:Mem7[Trc1]_S21;ang:Mem7[Trc1]_S21;db:Mem8[Trc1]_S21;ang:Mem8[Trc1]_S21;db:Mem9[Trc1]_S21;ang:Mem9[Trc1]_S21;db:Mem10[Trc1]_S21;ang:Mem10[Trc1]_S21;db:Mem11[Trc1]_S21;ang:Mem11[Trc1]_S21;db:Mem12[Trc1]_S21;ang:Mem12[Trc1]_S21;db:Mem13[Trc1]_S21;ang:Mem13[Trc1]_S21;db:Mem14[Trc1]_S21;ang:Mem14[Trc1]_S21;db:Mem15[Trc1]_S21;ang:Mem15[Trc1]_S21;db:Mem16[Trc1]_S21;ang:Mem16[Trc1]_S21;db:Mem17[Trc1]_S21;ang:Mem17[Trc1]_S21;db:Mem18[Trc1]_S21;ang:Mem18[Trc1]_S21;db:Mem19[Trc1]_S21;ang:Mem19[Trc1]_S21;db:Mem20[Trc1]_S21;ang:Mem20[Trc1]_S21;db:Mem21[Trc1]_S21;ang:Mem21[Trc1]_S21;db:Mem22[Trc1]_S21;ang:Mem22[Trc1]_S21;db:Mem23[Trc1]_S21;ang:Mem23[Trc1]_S21;db:Mem24[Trc1]_S21;ang:Mem24[Trc1]_S21;db:Mem25[Trc1]_S21;ang:Mem25[Trc1]_S21;db:Mem26[Trc1]_S21;ang:Mem26[Trc1]_S21;db:Mem27[Trc1]_S21;ang:Mem27[Trc1]_S21;db:Mem28[Trc1]_S21;ang:Mem28[Trc1]_S21;db:Mem29[Trc1]_S21;ang:Mem29[Trc1]_S21;db:Mem30[Trc1]_S21;ang:Mem30[Trc1]_S21;db:Mem31[Trc1]_S21;ang:Mem31[Trc1]_S21;db:Mem32[Trc1]_S21;ang:Mem32[Trc1]_S21;db:Mem33[Trc1]_S21;ang:Mem33[Trc1]_S21;db:Mem34[Trc1]_S21;ang:Mem34[Trc1]_S21;db:Mem35[Trc1]_S21;ang:Mem35[Trc1]_S21;db:Mem36[Trc1]_S21;ang:Mem36[Trc1]_S21;db:Mem37[Trc1]_S21;ang:Mem37[Trc1]_S21;
3,000000000000000E+07;-2,862100653371466E+01;1,616569054863395E+02;-2,909700270414916E+01;1,435876087702816E+02;-2,808885061133901E+01;1,398923660605383E+02;-2,684702330519016E+01;1,362677997718263E+02;-2,564609992748736E+01;1,324350070915155E+02;-2,444387750932826E+01;1,298084637716024E+02;-2,331063771189995E+01;1,271918067988463E+02;-2,235371870080431E+01;1,249037200161946E+02;-2,142671150099314E+01;1,231596192411795E+02;-2,072518332886702E+01;1,217159326877989E+02;-2,025871287973098E+01;1,210309140423262E+02;-1,985961226039917E+01;1,212450558120572E+02;-1,978244666258039E+01;1,210396715693879E+02;-1,991744791658330E+01;1,218227512307166E+02;-2,017825958035991E+01;1,230432450410620E+02;-2,056544152484974E+01;1,248901147149695E+02;-2,118433734030664E+01;1,272433512762746E+02;-2,184935112683787E+01;1,297005359553636E+02;-2,254968631390886E+01;1,330676518534989E+02;-2,338040169423826E+01;1,363597200078906E+02;-2,394101808951055E+01;1,404317419636333E+02;-2,464546919273308E+01;1,458893177197082E+02;-2,515176800310601E+01;1,487490173244452E+02;-2,600598835366011E+01;1,564832553879718E+02;-2,649487383920188E+01;1,596971965707211E+02;-2,669656380548989E+01;1,615772428811127E+02;-2,684343425636381E+01;1,642242337232466E+02;-2,703370972752277E+01;1,640785542518414E+02;-2,729987000651051E+01;1,654956119158871E+02;-2,758845971234998E+01;1,662141538954924E+02;-2,771262745114888E+01;1,660569658032480E+02;-2,788957021296081E+01;1,655378252353579E+02;-2,801415692178402E+01;1,655819640283632E+02;-2,822081872453628E+01;1,649095777720872E+02;-2,839385229532441E+01;1,634281172337376E+02;-2,847687131942076E+01;1,619518306675783E+02;-2,882811979285488E+01;1,610414239645476E+02;
3,200000000000000E+07;-2,688323177709461E+01;1,384265273280114E+02;-2,797826422759730E+01;1,374630210235377E+02;-2,730516830821899E+01;1,341304694809210E+02;-2,603004133628904E+01;1,283799247590012E+02;-2,492256358976817E+01;1,255054261943149E+02;-2,396131187616487E+01;1,202329200196346E+02;-2,295547065152092E+01;1,170150264566439E+02;-2,199851525981143E+01;1,147818646207049E+02;-2,102112754385612E+01;1,122963245427375E+02;-2,039224365382815E+01;1,116862878868311E+02;-1,994358270474949E+01;1,110419992793076E+02;-1,963229204405426E+01;1,107771609363256E+02;-1,951263079756979E+01;1,101777077575711E+02;-1,957531496283817E+01;1,112565595534750E+02;-1,971139740944289E+01;1,122798476723426E+02;-2,012401036316592E+01;1,143474658253332E+02;-2,060142230597494E+01;1,158509391474511E+02;-2,114010722907853E+01;1,198978821018316E+02;-2,149965796114969E+01;1,235178266740010E+02;-2,225805110197076E+01;1,264594380835333E+02;-2,280120400718131E+01;1,298209657151537E+02;-2,327444448084477E+01;1,344619424840542E+02;-2,355886448440428E+01;1,375756754743029E+02;-2,441016809585083E+01;1,425905224083481E+02;-2,469178767055407E+01;1,433085648882734E+02;-2,488651277478453E+01;1,443586117681111E+02;-2,483991116200657E+01;1,454592786818052E+02;-2,518017676066175E+01;1,471135169030974E+02;-2,530048113883444E+01;1,454719438361113E+02;-2,580065778282940E+01;1,440720429781948E+02;-2,598448543171571E+01;1,458309519013359E+02;-2,590081633978964E+01;1,457348363189259E+02;-2,631256724253051E+01;1,443483574250075E+02;-2,625234062067049E+01;1,393467359282454E+02;-2,671529137901225E+01;1,403994295790468E+02;-2,634392180490305E+01;1,399268992998094E+02;-2,680532252395431E+01;1,367803032062472E+02;
3,400000000000000E+07;-2,569674965885856E+01;1,163609848720085E+02;-2,700347465587262E+01;1,281756078278605E+02;-2,628272327106125E+01;1,260443675446219E+02;-2,525583706345525E+01;1,217815260246754E+02;-2,427024243363659E+01;1,188705194372564E+02;-2,345784692292910E+01;1,143945141229292E+02;-2,254679205499761E+01;1,090282925529536E+02;-2,175434131416924E+01;1,063623764378901E+02;-2,090527479143247E+01;1,038410973113489E+02;-1,996128550968356E+01;1,025711061948563E+02;-1,967960105500772E+01;1,019751123596254E+02;-1,917888350962962E+01;1,008350018590301E+02;-1,911238377127888E+01;1,022049158594080E+02;-1,906612752105263E+01;1,018415214564723E+02;-1,925231644281028E+01;1,041679788346993E+02;-1,957378481733264E+01;1,056097400290081E+02;-1,986854610676129E+01;1,086274303601464E+02;-2,026650277771037E+01;1,095384587895737E+02;-2,068523463974460E+01;1,128547644796831E+02;-2,124061783513945E+01;1,167342031266933E+02;-2,151668266262138E+01;1,191458502166327E+02;-2,179443978537554E+01;1,229670687597557E+02;-2,207515241152760E+01;1,251456965126186E+02;-2,275849519944673E+01;1,275651163286870E+02;-2,314298074884711E+01;1,292323492782064E+02;-2,332538982539990E+01;1,291902794116273E+02;-2,345447016319597E+01;1,302236056080490E+02;-2,354783893790753E+01;1,316161363480663E+02;-2,370886173328046E+01;1,275460302745014E+02;-2,397049265403660E+01;1,261038733482650E+02;-2,408591692665329E+01;1,237551698613321E+02;-2,435799888432391E+01;1,244183027356192E+02;-2,455908791573935E+01;1,206404251279662E+02;-2,482522319487779E+01;1,206085603515435E+02;-2,507031444076300E+01;1,196683391590773E+02;-2,529222784794040E+01;1,164610476198126E+02;-2,560242022355460E+01;1,152736349320807E+02;
3,600000000000000E+07;-2,379072536815668E+01;9,332928667075592E+01;-2,531595923885395E+01;1,218900964607666E+02;-2,457640707244349E+01;1,187066289028928E+02;-2,385406325334036E+01;1,132686794666275E+02;-2,320562426233353E+01;1,089248501444151E+02;-2,241948473081060E+01;1,080266662641999E+02;-2,160761034568782E+01;1,015148638518319E+02;-2,076276305582123E+01;1,001935926310331E+02;-2,001583430027721E+01;9,769326944218115E+01;-1,929481821282014E+01;9,378918486177795E+01;-1,901845266848289E+01;9,333212542627953E+01;-1,873042924718160E+01;9,337519038553141E+01;-1,843834873388023E+01;9,092992087397124E+01;-1,838681025168196E+01;9,261327563938549E+01;-1,870026752340382E+01;9,383029522213931E+01;-1,859260485606037E+01;9,505855948903826E+01;-1,909531434349884E+01;9,708754592445611E+01;-1,910398824039481E+01;1,011349820402066E+02;-1,960046071646613E+01;1,032267605618872E+02;-2,012478859647015E+01;1,046770076119464E+02;-2,029895883677524E+01;1,087170717133976E+02;-2,032981321654738E+01;1,089543609736434E+02;-2,068789853860810E+01;1,113268634184994E+02;-2,115217821073068E+01;1,108958733835725E+02;-2,167896863009330E+01;1,115191784118007E+02;-2,172485422804363E+01;1,127482059025232E+02;-2,176805512346369E+01;1,117953426819319E+02;-2,206175872921073E+01;1,083857316090123E+02;-2,232286424665570E+01;1,106741696114196E+02;-2,227031622817833E+01;1,059740270238422E+02;-2,272614865598241E+01;1,057580738296093E+02;-2,286930898099733E+01;1,043510700413691E+02;-2,363902809373177E+01;1,020477017561150E+02;-2,358942408344901E+01;9,977126765460410E+01;-2,360985220531588E+01;9,631916797842548E+01;-2,376059496730645E+01;9,442573925428775E+01;-2,437805882953856E+01;9,185434787585669E+01;
3,800000000000000E+07;-2,297696005218200E+01;7,055489134915371E+01;-2,388759531426077E+01;1,107678149703775E+02;-2,328532102454935E+01;1,075189033163380E+02;-2,260579523777250E+01;1,047622734280491E+02;-2,187058119715308E+01;1,009434581774783E+02;-2,124155011984289E+01;9,711073586352903E+01;-2,052613295348582E+01;9,388163257335310E+01;-1,999907949862197E+01;9,016000173352988E+01;-1,934284146466636E+01;8,737915120603627E+01;-1,884467417394820E+01;8,536330443778053E+01;-1,837975649056145E+01;8,422488635792791E+01;-1,797142270070105E+01;8,232664000475773E+01;-1,782673215583327E+01;8,276202734598682E+01;-1,785356083459282E+01;8,295059782144840E+01;-1,786422775467321E+01;8,313465587868613E+01;-1,793062799799509E+01;8,483339141181611E+01;-1,813791225852714E+01;8,708663734388892E+01;-1,839734387338409E+01;8,800385559148374E+01;-1,858812262965693E+01;8,979137455045233E+01;-1,886616846205796E+01;9,242904283984123E+01;-1,917055722869248E+01;9,321729453250371E+01;-1,951785005401896E+01;9,363812502472341E+01;-1,967956403395727E+01;9,517059205783760E+01;-1,996684045688014E+01;9,566604474117018E+01;-2,011714298724822E+01;9,533977397090391E+01;-2,042307494489965E+01;9,407612256531908E+01;-2,066246444498432E+01;9,242124556737977E+01;-2,080167263110998E+01;9,021315898291897E+01;-2,121234822750800E+01;8,833522775499870E+01;-2,163737833976845E+01;8,679510354327697E+01;-2,155763416969600E+01;8,580524803943845E+01;-2,185680082340625E+01;8,319819713862765E+01;-2,224032928207152E+01;7,948050850683225E+01;-2,236831934258209E+01;7,963084346741987E+01;-2,280773911417789E+01;7,433109071460812E+01;-2,306477549895384E+01;7,255572478554120E+01;-2,307374591436119E+01;6,854921613319740E+01;
4,000000000000000E+07;-2,244078962135351E+01;4,815407226031189E+01;-2,243676137368620E+01;9,772778189617928E+01;-2,192326510264931E+01;9,501510783189748E+01;-2,123401984580410E+01;9,377600003780857E+01;-2,070723134581164E+01;8,962254170303113E+01;-2,007807679573427E+01;8,643258965377441E+01;-1,954097579332878E+01;8,365271114882036E+01;-1,905477374772687E+01;8,016477846435748E+01;-1,846358063755688E+01;7,806001519758212E+01;-1,801893154240022E+01;7,626265185044672E+01;-1,754682185278494E+01;7,386426093904103E+01;-1,738871106384850E+01;7,327969236190937E+01;-1,726369405377409E+01;7,187697692468075E+01;-1,703937527844117E+01;7,242503201106592E+01;-1,712592938005960E+01;7,278627030218266E+01;-1,713531013401924E+01;7,320505301313602E+01;-1,727846411657751E+01;7,459047467789865E+01;-1,760445003562491E+01;7,634937850420640E+01;-1,779252006436622E+01;7,659291889339521E+01;-1,803771473059300E+01;7,823051233918612E+01;-1,823778274678028E+01;7,878007186318780E+01;-1,843584008159265E+01;7,880955002915047E+01;-1,858204423973705E+01;7,968206957191526E+01;-1,905860922407978E+01;7,821643192932898E+01;-1,941944894371046E+01;7,754832157879508E+01;-1,937617289605794E+01;7,544879391773580E+01;-1,981710526293366E+01;7,268828200806124E+01;-2,023775909220327E+01;7,137645132299895E+01;-2,019414591123396E+01;7,035331649614494E+01;-2,046413081213147E+01;6,693290806340353E+01;-2,085146175660810E+01;6,446591512444445E+01;-2,111232795310286E+01;6,261591595781390E+01;-2,139395612716898E+01;5,958944211159100E+01;-2,162169021088665E+01;5,815670417247966E+01;-2,188862921297083E+01;5,410403932216586E+01;-2,221973092433122E+01;4,906844966897329E+01;-2,240022587009796E+01;4,692980046754236E+01;
4,200000000000000E+07;-2,154727575198733E+01;2,897891066590434E+01;-2,133152853186615E+01;8,494880952089440E+01;-2,072649220536604E+01;8,314131044444204E+01;-2,038045568933571E+01;7,988235074321615E+01;-1,970504201581803E+01;7,769118316417845E+01;-1,909363775011198E+01;7,549165794756881E+01;-1,859684166789376E+01;7,182967380044205E+01;-1,803837092542578E+01;6,982581898699124E+01;-1,775131617973226E+01;6,745125994047440E+01;-1,718658654182694E+01;6,446560114163884E+01;-1,697489845597534E+01;6,406875239626392E+01;-1,674613932923651E+01;6,276921676486162E+01;-1,664369904787306E+01;6,160543413467138E+01;-1,647550292710236E+01;6,089341473158770E+01;-1,646725655639226E+01;6,111066826878233E+01;-1,650626249488606E+01;6,188718352877432E+01;-1,666385515123708E+01;6,253782318330222E+01;-1,690517451617582E+01;6,252986201622033E+01;-1,711211755730461E+01;6,378433129819692E+01;-1,721903763222972E+01;6,477525070370935E+01;-1,750825541326696E+01;6,428056758511892E+01;-1,775073586260348E+01;6,332086309518742E+01;-1,788195758793894E+01;6,317648252199935E+01;-1,831150553079311E+01;6,113165369148349E+01;-1,850974211876646E+01;5,926894486189701E+01;-1,906884315768155E+01;5,675339990733963E+01;-1,914084054706922E+01;5,287524535637586E+01;-1,947758449398831E+01;5,369078784077544E+01;-1,978211284537948E+01;5,002678532841597E+01;-1,989291790396080E+01;4,852877546723788E+01;-2,004441295693915E+01;4,652019815474023E+01;-2,033826907761602E+01;4,118388751787278E+01;-2,097400129597354E+01;3,919476502197719E+01;-2,079304148005200E+01;3,522363949317702E+01;-2,112656332096051E+01;3,205839859871845E+01;-2,176893223290845E+01;3,027733774565044E+01;-2,144233562015358E+01;2,693971651538341E+01;
4,400000000000000E+07;-2,094761590893621E+01;6,644924140392212E+00;-2,029787471903561E+01;7,091949437426175E+01;-1,982987547671123E+01;6,899705322903115E+01;-1,937969970673024E+01;6,856757312748560E+01;-1,875954388804323E+01;6,506037006575120E+01;-1,825261079726819E+01;6,302891510926344E+01;-1,779140920660902E+01;6,081542804457605E+01;-1,731154712443504E+01;5,822538883518160E+01;-1,691590095828465E+01;5,685832566868378E+01;-1,660322777880112E+01;5,442297899343898E+01;-1,633006155041328E+01;5,286637258845835E+01;-1,609046202708752E+01;5,113950441791653E+01;-1,590930435872298E+01;5,067687829056803E+01;-1,583273362646693E+01;4,959751129627044E+01;-1,579872930397030E+01;4,946631671230244E+01;-1,591099988616655E+01;5,039014345412951E+01;-1,608405473080342E+01;5,004977959448959E+01;-1,625224705444970E+01;5,006288552405017E+01;-1,638925251829876E+01;5,001888473402229E+01;-1,658006945782616E+01;5,111025855374969E+01;-1,679885728998517E+01;4,995293243751129E+01;-1,717912287407568E+01;4,865020342388676E+01;-1,730702118163008E+01;4,828115972010107E+01;-1,775400145042246E+01;4,564553016867981E+01;-1,802143194053878E+01;4,304397285734706E+01;-1,824789950906549E+01;3,936032083946898E+01;-1,856533179667630E+01;3,926451492081700E+01;-1,904972858515407E+01;3,518012555161367E+01;-1,921037408397703E+01;3,188476987362877E+01;-1,924609703918706E+01;2,939532665687469E+01;-1,984582579628194E+01;2,529911389911227E+01;-1,998530190282854E+01;2,283780568284017E+01;-2,035945921285541E+01;1,966886601406632E+01;-2,063572369054750E+01;1,614337404092967E+01;-2,078122807315349E+01;1,149803738027389E+01;-2,101757450160711E+01;7,602118092567039E+00;-2,127344380613487E+01;5,995442276247490E+00;
4,600000000000000E+07;-2,076257024566784E+01;-1,346464215033221E+01;-1,990916450239834E+01;5,597203485893709E+01;-1,872335023171752E+01;6,060081853222018E+01;-1,844711970576828E+01;5,124836665034708E+01;-1,796693083549334E+01;5,776747387433437E+01;-1,789682804348295E+01;4,797988564333006E+01;-1,633251423395653E+01;4,739032174044375E+01;-1,726253157955603E+01;4,887249302845282E+01;-1,674114773696202E+01;4,770674166130896E+01;-1,585206475279070E+01;4,653418034539779E+01;-1,538720307039291E+01;3,876265321934148E+01;-1,491474346507120E+01;3,989325127243679E+01;-1,528468219253948E+01;4,202607664881963E+01;-1,555804151153481E+01;3,845001331455010E+01;-1,495239186042404E+01;3,682842038273309E+01;-1,530268420498546E+01;3,973459457471717E+01;-1,504141716799921E+01;3,794933014255901E+01;-1,589999765167919E+01;3,874664396363306E+01;-1,549767336963992E+01;3,636464043142308E+01;-1,604330349367892E+01;3,478558197759776E+01;-1,605476558681822E+01;3,758244903333734E+01;-1,673943647550552E+01;3,274044178434846E+01;-1,674341022378476E+01;3,094557572348392E+01;-1,706449844130383E+01;2,877603902320928E+01;-1,785000511889435E+01;2,607591185004072E+01;-1,795225067796551E+01;2,499760914670137E+01;-1,813129795732251E+01;2,033005834806757E+01;-1,840847872322734E+01;1,790713870181468E+01;-1,857928919533180E+01;1,377979190040869E+01;-1,915849568447477E+01;1,050501218058952E+01;-1,932537963126605E+01;9,159562072085015E+00;-1,946466975131603E+01;4,459261376845789E+00;-1,975359201948167E+01;-7,513337381328083E-01;-2,015741006305374E+01;-4,587707165557786E+00;-2,046612557297936E+01;-8,861291143754311E+00;-2,056155108934928E+01;-1,082051221021048E+01;-2,106387436888036E+01;-1,541239269494278E+01;
4,800000000000000E+07;-2,048453501021261E+01;-3,492719175282348E+01;-1,872208945236395E+01;4,605272433685352E+01;-1,820614508044163E+01;4,442848287346995E+01;-1,767338016863525E+01;4,280648102998440E+01;-1,721839007152809E+01;4,131052905727263E+01;-1,668658499562664E+01;3,889210630774545E+01;-1,629479805649918E+01;3,743289675939131E+01;-1,589837076437108E+01;3,548889871483083E+01;-1,555534401219548E+01;3,316886381917806E+01;-1,533657448462735E+01;3,176891587930049E+01;-1,503474000663091E+01;2,968146403426338E+01;-1,481776382205927E+01;2,865192850821594E+01;-1,475426033786058E+01;2,740467154169234E+01;-1,469767534478460E+01;2,630059754925419E+01;-1,472526410845663E+01;2,585488109220375E+01;-1,475223409823673E+01;2,506208338637447E+01;-1,493360558761918E+01;2,459569100002524E+01;-1,521373351685885E+01;2,416782916009090E+01;-1,533957155077818E+01;2,356724981984201E+01;-1,551984715842752E+01;2,291240033641987E+01;-1,584843716714280E+01;2,129539532050218E+01;-1,606564328399573E+01;1,924579654604738E+01;-1,633851465256938E+01;1,797818433127845E+01;-1,690909058677950E+01;1,288790576134657E+01;-1,720952280392127E+01;1,081593753816742E+01;-1,758355107839937E+01;7,551136201397338E+00;-1,788083721602285E+01;3,984109689194036E+00;-1,822411108544128E+01;-3,139329480957689E-01;-1,845670766917325E+01;-3,734107745433173E+00;-1,903107869582833E+01;-6,334879200133900E+00;-1,916029873042559E+01;-1,101390006803794E+01;-1,929389498575602E+01;-1,460297677452571E+01;-1,970200887554614E+01;-1,867663185568252E+01;-1,992111796550029E+01;-2,243900244691624E+01;-2,021785695658031E+01;-2,759330085950376E+01;-2,045769637797569E+01;-3,202674329610485E+01;-2,066248075254658E+01;-3,570202511883617E+01;
5,000000000000000E+07;-2,038642906129978E+01;-5,291297186198281E+01;-1,786747651804924E+01;3,247144666422285E+01;-1,747150456554650E+01;3,186199069419148E+01;-1,699258945932703E+01;3,052013856138588E+01;-1,646157976980255E+01;2,879649020957188E+01;-1,604495119126145E+01;2,714149440274421E+01;-1,566483928428518E+01;2,589336287836637E+01;-1,529504360662151E+01;2,396358204778886E+01;-1,503228222700350E+01;2,182716467328260E+01;-1,480017053816241E+01;2,066022727782742E+01;-1,449078303073164E+01;1,853947224969526E+01;-1,447361746495054E+01;1,732421550165130E+01;-1,437942955292572E+01;1,593632606582837E+01;-1,438790824127807E+01;1,460289049138588E+01;-1,446101184521427E+01;1,403326448044911E+01;-1,451535586961198E+01;1,279874534955403E+01;-1,457272699528906E+01;1,223703324551805E+01;-1,480647462731896E+01;1,131382951035735E+01;-1,501499385557531E+01;1,056329379381219E+01;-1,522485022574613E+01;8,988139354579765E+00;-1,555387464516051E+01;7,614888131100905E+00;-1,580890908437259E+01;5,593661695906107E+00;-1,608784676258632E+01;3,303532971930455E+00;-1,671523020389154E+01;-1,751358904082587E+00;-1,712251651077016E+01;-4,780050034803589E+00;-1,742267745426442E+01;-8,197092596596315E+00;-1,774610138490864E+01;-1,202588865039369E+01;-1,815762250549917E+01;-1,535448585906346E+01;-1,841076432432048E+01;-2,014393016986121E+01;-1,870214939417908E+01;-2,338885843388218E+01;-1,903664180477335E+01;-2,819241751411116E+01;-1,938319009131058E+01;-3,177254679773454E+01;-1,961895077862831E+01;-3,648437874271787E+01;-1,986356567907800E+01;-4,139018646604155E+01;-2,033220885585640E+01;-4,621587503160912E+01;-2,048561019615769E+01;-5,009621961921618E+01;-2,068210995692119E+01;-5,506271697214727E+01;
5,200000000000000E+07;-2,067685869730521E+01;-7,095045821003096E+01;-1,714884374781014E+01;1,983655410992230E+01;-1,674430614297002E+01;2,000526440416122E+01;-1,628740076264474E+01;1,793970325121777E+01;-1,578225262482665E+01;1,713902593328241E+01;-1,549449878177396E+01;1,599967959790736E+01;-1,503131075287293E+01;1,429277808216453E+01;-1,469884048050166E+01;1,255654001705405E+01;-1,443167047188773E+01;1,133573874813190E+01;-1,428687248610652E+01;9,262957142114884E+00;-1,403926213748939E+01;7,431762555804467E+00;-1,396545216623224E+01;5,897563789406857E+00;-1,392302362607087E+01;4,330600298504526E+00;-1,395443271655770E+01;4,016349624188818E+00;-1,412645830162422E+01;3,059459272134878E+00;-1,421034654629540E+01;1,602057152602343E+00;-1,427121716436347E+01;1,169442419446337E+00;-1,447027734839159E+01;-2,852826148463615E-01;-1,463683835872296E+01;-2,042013903788484E+00;-1,494771905679820E+01;-2,988435450018853E+00;-1,528041691304741E+01;-4,783990855027263E+00;-1,554188013396092E+01;-8,300287186566841E+00;-1,577687589529387E+01;-9,703759281454479E+00;-1,652195013296854E+01;-1,723575562629157E+01;-1,686613352681658E+01;-1,957255360193673E+01;-1,718267504876525E+01;-2,312576361509252E+01;-1,752934715261275E+01;-2,658443702692177E+01;-1,796942980886188E+01;-3,072247452348198E+01;-1,846728566776049E+01;-3,586531564823839E+01;-1,873508402526349E+01;-3,837351323020862E+01;-1,902652615668534E+01;-4,383085900288932E+01;-1,916189721906539E+01;-4,758505408378417E+01;-1,956336631443196E+01;-5,300529180220246E+01;-2,006919927843738E+01;-5,633173011205629E+01;-2,043214867997160E+01;-6,396015113986176E+01;-2,066680374247852E+01;-6,906801203329580E+01;-2,056303800253041E+01;-7,386277144020377E+01;
5,400000000000000E+07;-2,047567565704653E+01;-8,992520434746326E+01;-1,637059608989541E+01;7,813278741996701E+00;-1,594563440425376E+01;7,152095473880581E+00;-1,551384745512172E+01;6,147256361666799E+00;-1,506798773653255E+01;5,571401069110912E+00;-1,471202491808506E+01;3,766946194470551E+00;-1,439823655462790E+01;3,114994162650361E+00;-1,405991971917415E+01;1,337924344824845E+00;-1,386401517266832E+01;-4,829712311415056E-01;-1,369813765155215E+01;-2,351304984875949E+00;-1,350741303165867E+01;-3,489000341850138E+00;-1,339637670787534E+01;-5,185506917010044E+00;-1,341945399678087E+01;-5,976966636880213E+00;-1,340713546902653E+01;-7,232349267262973E+00;-1,349741619512503E+01;-7,502947216713569E+00;-1,363742920171888E+01;-9,495880124107263E+00;-1,382840688759078E+01;-1,089816539154283E+01;-1,412060115012089E+01;-1,255438726648313E+01;-1,434414273858191E+01;-1,379494461340729E+01;-1,444755741619159E+01;-1,592839411579865E+01;-1,498076667107767E+01;-1,538945199799463E+01;-1,504868131495206E+01;-2,186400857446880E+01;-1,555098413424409E+01;-2,327247727590552E+01;-1,618476418937657E+01;-3,041754104900005E+01;-1,643330952243671E+01;-3,348596529755545E+01;-1,696118479120448E+01;-3,773937288746571E+01;-1,742867253913395E+01;-4,130411276237676E+01;-1,778710609742147E+01;-4,471183798344907E+01;-1,794582663706177E+01;-5,015606013841187E+01;-1,856006955212733E+01;-5,405370451698641E+01;-1,875832869161400E+01;-5,957046482013984E+01;-1,918139395520892E+01;-6,344552953044737E+01;-1,924359950942992E+01;-7,123939376067555E+01;-1,991881052726739E+01;-7,244698168071518E+01;-2,018430465819407E+01;-8,013691708140279E+01;-2,081019282636967E+01;-8,586446131046968E+01;-2,126825240900001E+01;-9,034089922627416E+01;
5,600000000000000E+07;-2,059159468618354E+01;-1,042767904600743E+02;-1,574096606615260E+01;-5,192014279546900E+00;-1,523423992094782E+01;-5,614075290744538E+00;-1,478464312522580E+01;-6,693473181809967E+00;-1,436391269436246E+01;-7,593614549501933E+00;-1,406964953441373E+01;-8,585769107472755E+00;-1,367249411895578E+01;-9,862246583087273E+00;-1,344789880706301E+01;-1,117935615639357E+01;-1,327886960167122E+01;-1,244185485603387E+01;-1,318537961510303E+01;-1,375790490515174E+01;-1,305630970361656E+01;-1,525753933062975E+01;-1,298622841874634E+01;-1,666360260426850E+01;-1,303729789091489E+01;-1,827638196730775E+01;-1,308347289414612E+01;-1,931091272628944E+01;-1,317726255660367E+01;-2,021482157311533E+01;-1,332722921043626E+01;-2,191998926204855E+01;-1,354894457009778E+01;-2,328270251041853E+01;-1,373247881104028E+01;-2,477534115409112E+01;-1,400942870302647E+01;-2,618904264837887E+01;-1,432047243846713E+01;-2,870428561437919E+01;-1,466575787389878E+01;-3,087972530637229E+01;-1,502871101974106E+01;-3,441467054507954E+01;-1,530694645834882E+01;-3,746634615216478E+01;-1,599756569135285E+01;-4,391850752620694E+01;-1,640850774847139E+01;-4,797010606481827E+01;-1,685178763600609E+01;-5,202402793045594E+01;-1,727206585811880E+01;-5,611774072090973E+01;-1,771416243353085E+01;-6,073203834453786E+01;-1,790963620968906E+01;-6,489018572346552E+01;-1,833776449121882E+01;-6,961373692393464E+01;-1,875199225058185E+01;-7,497093235832061E+01;-1,910265984110294E+01;-7,935393731287714E+01;-1,956014100222305E+01;-8,525728742028227E+01;-1,988371844908898E+01;-8,872953358184954E+01;-2,023438503891180E+01;-9,530251793447832E+01;-2,073096402092441E+01;-1,005284438823521E+02;-2,084593458655483E+01;-1,052987510016454E+02;
