f [MHz]	U [dBuV]
1000,0	69,7165451049805
1500,0	72,2388687133789
2000,0	69,7182312011719
2500,0	68,2065582275391
3000,0	65,4606170654297
3500,0	66,0091133117676
4000,0	62,776294708252
4500,0	62,4541549682617
5000,0	60,4774971008301
5500,0	60,475700378418
6000,0	58,8194389343262
6500,0	57,2093162536621
7000,0	56,0629539489746
7500,0	55,2321434020996
8000,0	54,1101684570313
8500,0	53,95556640625
9000,0	52,5634574890137
9500,0	51,8130760192871
10000,0	50,8983612060547
10500,0	51,8447914123535
11000,0	51,0577774047852
11500,0	49,1485328674316
12000,0	50,3695755004883
12500,0	49,2832145690918
13000,0	49,3235282897949
13500,0	47,4028968811035
14000,0	45,0072479248047
14500,0	47,1467895507813
15000,0	46,0950965881348
15500,0	47,0102958679199
16000,0	45,4273376464844
16500,0	44,3965339660645
17000,0	44,7743949890137
17500,0	40,3341293334961
18000,0	38,7216491699219
