f [Hz]	U [V]
10,0;0,34329613356650723
15,0;0,3406368350701124
20,0;0,3432053693400741
25,0;0,3403066360022881
30,0;0,33779839248491744
35,0;0,33495181534331175
40,0;0,3316813899117815
45,0;0,3280842387209361
50,0;0,3242813505694639
55,0;0,32025232401251397
60,0;0,31607076603758066
65,0;0,3115748340445861
70,0;0,30705595502232846
75,0;0,30228581550487116
80,0;0,29755230411867933
85,0;0,2926643012145067
90,0;0,2878200908475065
95,0;0,28287674976663824
100,0;0,2778048826944798
110,0;0,26802656097000477
120,0;0,2584212521528515
130,0;0,24906090068105047
140,0;0,24001911637052317
150,0;0,23130936451428236
160,0;0,2230085848355035
170,0;0,2150660113099382
180,0;0,20750859658534346
190,0;0,2003323582363277
200,0;0,1935129771636296
210,0;0,18704840898012345
220,0;0,18091189110835487
230,0;0,17510837555853387
240,0;0,16959087876200588
250,0;0,16436171946332775
260,0;0,15940731527260374
270,0;0,15470450674569372
280,0;0,15023702505261885
290,0;0,14599178362675835
300,0;0,14195495853054005
310,0;0,1381146324691165
320,0;0,13445244018232408
330,0;0,13097126864572897
340,0;0,12764835835478647
350,0;0,1244751114567228
360,0;0,12144880983307108
370,0;0,11855291029642136
380,0;0,11577254606812054
390,0;0,1131233741893604
400,0;0,11058288858266661
410,0;0,10814400856357508
420,0;0,10582310789671096
430,0;0,10356924208407418
440,0;0,10141392602637406
450,0;0,09933698200734542
460,0;0,09736443579917659
470,0;0,09542332048743148
480,0;0,09359893096901209
490,0;0,09180719451037708
500,0;0,09007992186571298
510,0;0,08844149492536328
520,0;0,08682628541190976
530,0;0,08529575419824505
540,0;0,08380432457536638
550,0;0,0823602207608244
560,0;0,08095664660992374
570,0;0,07960844259694526
580,0;0,07829807615067079
590,0;0,07703207414953338
600,0;0,07580413118094384
610,0;0,0746119757350783
620,0;0,073454407427465
630,0;0,07232955553640363
640,0;0,07124675019445062
650,0;0,07018573477222392
660,0;0,06916537544433105
670,0;0,06816984065562665
680,0;0,06719228136982815
690,0;0,06624606360215624
700,0;0,06532920094824123
710,0;0,06443057231547132
720,0;0,06355911751345969
730,0;0,06270814108951665
740,0;0,061885192398480865
750,0;0,061074134132234795
760,0;0,060288948903112344
770,0;0,05952406272977877
780,0;0,0587765354622379
790,0;0,05804227436644022
800,0;0,057329597280874195
810,0;0,05663096588156695
820,0;0,05595238605067517
830,0;0,05528790394910126
840,0;0,054640797158197384
850,0;0,054002446046300855
860,0;0,05338374090637012
870,0;0,052779228813751355
880,0;0,05218711286869221
890,0;0,05159717820663168
900,0;0,05103215237088793
910,0;0,05046834869850478
920,0;0,04992857392875993
930,0;0,04941122123220377
940,0;0,048865677885337994
950,0;0,048363240050696046
960,0;0,047865907244171564
970,0;0,04737627143638165
980,0;0,04688212061037251
990,0;0,04641986454283556
1000,0;0,04597517838175483
2000,0;0,022522511936989162
3000,0;0,014348196524116463
4000,0;0,010052602901180086
5000,0;0,007338599371501435
6000,0;0,005389660630329286
7000,0;0,0038914534172372183
8000,0;0,0026992498032577367
9000,0;0,0016729221801762364
10000,0;0,000871654695441812
20000,0;0,005359578299674352
30000,0;0,00961785419252798
40000,0;0,013440550978809944
50000,0;0,017092579341013873
60000,0;0,020670363414523663
70000,0;0,024222760572679764
80000,0;0,027774899608576466
90000,0;0,03134008043709255
100000,0;0,0349413812133726
110000,0;0,03852298878295389
120000,0;0,04201497622487404
130000,0;0,04520423880868887
140000,0;0,04820678560429071
150000,0;0,051357884220911344
200000,0;0,067266486003974
300000,0;0,10507549662488448
400000,0;0,1178938915846816
500000,0;0,15353854564627314
600000,0;0,1680314350834293
700000,0;0,18743097609331968
800000,0;0,20292335672304232
900000,0;0,20586179297522111
1000000,0;0,23121845377532418
1100000,0;0,2470051670370303
1200000,0;0,2615240610331714
1300000,0;0,2727940649590673
1400000,0;0,2874060600281319
1500000,0;0,296270998346898
1600000,0;0,29524581796497107
1700000,0;0,2947695362930079
1800000,0;0,2983520390597742
1900000,0;0,29606626830632754
2000000,0;0,29765512027309093
