f [Hz]	U [dB]
10,0;48,77668149583343
15,0;48,01220957025022
20,0;47,83208512889789
25,0;47,81932268798367
30,0;47,917199635798596
35,0;47,98359831469563
40,0;47,8135175529075
45,0;47,85739473552549
50,0;47,91188875606857
55,0;47,965062078621095
60,0;47,99511009887421
65,0;47,82034783397647
70,0;47,95967887087138
75,0;47,85155419989128
80,0;47,93043468034844
85,0;47,99471206507399
90,0;47,83356141505443
95,0;47,96499492019969
100,0;48,11407738135435
150,0;48,19262034148097
200,0;48,285136413962675
250,0;48,6131595661722
300,0;48,67486062685245
350,0;49,136059280195894
400,0;49,581350033762234
450,0;49,54073664358929
500,0;49,88606451081985
550,0;50,301769267151776
600,0;50,664529644306256
650,0;50,845807221731576
700,0;51,34161480363134
750,0;51,67304877382777
800,0;51,89806107539959
850,0;52,256761199803144
900,0;52,541803846537185
950,0;52,84913832788611
1000,0;53,20025146869217
1500,0;55,75237953258003
2000,0;57,80662251696407
2500,0;59,48717016984925
3000,0;60,860069768233004
3500,0;62,05464990328619
4000,0;63,129414817960914
4500,0;64,0715260113077
5000,0;64,90242965938529
5500,0;65,6836220018444
6000,0;66,37984241786344
6500,0;67,04419104850717
7000,0;67,61390573664598
7500,0;68,19077904457862
8000,0;68,71382508015839
8500,0;69,23125371535365
9000,0;69,71239959325543
10000,0;70,57736281038945
20000,0;76,31350284386835
30000,0;79,52571028208281
40000,0;81,69063571663136
50000,0;83,25199716141569
60000,0;84,42248679806536
70000,0;85,32991837682911
80000,0;86,03595352796619
90000,0;86,59675841998617
100000,0;87,04325793180254
110000,0;87,40185413548582
120000,0;87,6887987446132
130000,0;87,91944642316955
140000,0;88,10348384519791
150000,0;88,25122801027933
160000,0;88,36439642928372
170000,0;88,45273741489207
180000,0;88,51880833984663
190000,0;88,566091662477
200000,0;88,59787055945196
210000,0;88,61230749897315
220000,0;88,61620804754583
230000,0;88,60969681135872
240000,0;88,59201945814611
250000,0;88,5663971818306
