f [MHz]	U [dBuV]
2590,0	115,951990127563
2600,0	115,94822883606
2610,0	115,899556159973
2620,0	115,914423942566
2630,0	115,89302444458
2640,0	115,912214279175
2650,0	115,951286315918
2660,0	115,965158462524
2670,0	115,906991958618
2680,0	115,897329330444
2690,0	115,910345077515
2700,0	115,845134735107
2710,0	115,847542762756
2720,0	115,772368431091
2730,0	115,644828796387
2740,0	115,631362915039
2750,0	115,568405151367
2760,0	115,573051452637
2770,0	115,516541481018
2780,0	115,467632293701
2790,0	115,500681877136
2800,0	115,484578132629
2810,0	115,470000267029
2820,0	115,514590263367
2830,0	115,476765632629
2840,0	115,538807868958
2850,0	115,528919219971
2860,0	115,562529563904
2870,0	115,646803855896
2880,0	115,593801498413
2890,0	115,604452133179
2900,0	115,68123626709
2910,0	115,673152923584
2920,0	115,668012619019
2930,0	115,656500816345
2940,0	115,535445213318
2950,0	115,424843788147
2960,0	115,389875411987
2970,0	115,408828735352
2980,0	115,328635215759
2990,0	115,271131515503
3000,0	115,244736671448
3050,0	115,239302635193
3100,0	115,190197944641
3150,0	114,909528255463
3200,0	114,625451564789
3250,0	114,301666259766
3300,0	114,483625411987
3350,0	114,252422809601
3400,0	114,222410202026
3450,0	114,024609088898
3500,0	114,159287929535
3550,0	114,199375629425
3600,0	114,71651506424
3650,0	114,452832698822
3700,0	113,467357158661
3750,0	113,188577651978
3800,0	113,649156093597
3850,0	113,443722248077
3900,0	112,826499938965
3950,0	112,297385692596
4000,0	112,890766143799
4050,0	112,981725215912
4100,0	112,719718456268
4150,0	112,930977344513
4200,0	113,278696537018
4250,0	113,498433589935
4300,0	113,254755973816
4350,0	113,493711471558
4400,0	113,768821239471
4450,0	113,6864361763
4500,0	113,589740276337
4550,0	113,82041311264
4600,0	113,866580963135
4650,0	113,179327011108
4700,0	113,173593997955
4750,0	113,232750415802
4800,0	113,473608970642
4850,0	113,546977996826
4900,0	113,687456130981
4950,0	113,558503627777
5000,0	112,823150634766
5050,0	112,486615657806
5100,0	112,939179897308
5150,0	112,409770488739
5200,0	112,205731391907
5250,0	111,965638160706
5300,0	112,37409734726
5350,0	112,044347763062
5400,0	111,52839422226
