f [MHz]	U [dBuV]
1000,0	102,91292142868
1500,0	105,640156030655
2000,0	104,3314640522
2500,0	103,082303524017
3000,0	100,910453796387
3500,0	99,5061445236206
4000,0	96,4505796432495
4500,0	97,7152309417725
5000,0	94,5265159606934
5500,0	94,0551433563232
6000,0	93,2563438415527
6500,0	91,7125463485718
7000,0	90,0913925170898
7500,0	88,6058692932129
8000,0	87,5088157653809
8500,0	87,0045032501221
9000,0	85,4753322601318
9500,0	84,2464790344238
10000,0	79,4417266845703
10500,0	84,1324672698975
11000,0	83,661693572998
11500,0	81,8667640686035
12000,0	82,6497058868408
12500,0	80,8836936950684
13000,0	80,1710395812988
13500,0	78,6042232513428
14000,0	78,5862789154053
14500,0	79,8279705047607
15000,0	78,5676689147949
15500,0	79,7231998443604
16000,0	79,1718349456787
16500,0	77,7658061981201
17000,0	78,1689453125
17500,0	76,1980400085449
18000,0	74,2535934448242
