f [MHz]	U [dBuV]
800,0	58,2702941894531
802,0	92,4671812057495
804,0	92,9886703491211
806,0	93,2678050994873
808,0	93,0482845306396
810,0	92,7423210144043
812,0	92,6984872817993
814,0	92,9642601013184
816,0	93,0822610855103
818,0	93,0316982269287
820,0	93,0014867782593
822,0	93,0471858978271
824,0	92,9863862991333
826,0	92,8598670959473
828,0	92,8265962600708
830,0	92,9021425247192
832,0	92,9260425567627
834,0	92,8832607269287
836,0	92,7477779388428
838,0	92,6861352920532
840,0	92,8983812332153
842,0	92,888355255127
844,0	85,7574691772461
846,0	92,5537385940552
848,0	92,5664777755737
850,0	92,8331613540649
852,0	93,0807266235352
854,0	93,0220108032227
856,0	92,8190546035767
858,0	92,8466138839722
860,0	93,2120800018311
862,0	93,5538969039917
864,0	93,5690355300903
866,0	93,4483594894409
868,0	93,5064496994019
870,0	93,7040109634399
872,0	93,7810773849487
874,0	93,7585325241089
876,0	93,8757162094116
878,0	94,0660934448242
880,0	94,0783748626709
882,0	93,9101333618164
884,0	93,90980052948
886,0	94,1686735153198
888,0	94,2654037475586
890,0	94,0016174316406
892,0	93,6992998123169
894,0	65,8557472229004
896,0	93,8440217971802
898,0	93,6913747787476
900,0	93,4633951187134
902,0	93,3217287063599
904,0	93,2449731826782
906,0	93,1016159057617
908,0	93,0430498123169
910,0	93,1007556915283
912,0	92,9959087371826
914,0	92,6351261138916
916,0	92,4064159393311
918,0	92,6342525482178
920,0	92,9849948883057
922,0	92,871467590332
924,0	92,4988956451416
926,0	92,4408950805664
928,0	92,7394762039185
930,0	92,8188905715942
932,0	92,483642578125
934,0	92,2955627441406
936,0	92,4273910522461
938,0	92,5557708740234
940,0	92,2977771759033
942,0	92,1286487579346
944,0	92,3414583206177
946,0	92,6118278503418
948,0	92,4046068191528
950,0	92,1480684280396
952,0	92,1740570068359
954,0	92,7128028869629
956,0	92,9830951690674
958,0	92,6073770523071
960,0	92,2643890380859
962,0	92,3580570220947
964,0	92,7824335098267
966,0	93,0131244659424
968,0	92,7996063232422
970,0	92,5621309280396
972,0	92,6717615127563
974,0	93,0006999969482
976,0	93,1037921905518
978,0	92,9361619949341
980,0	92,8629455566406
982,0	93,0382404327393
984,0	93,161280632019
986,0	93,0366764068604
988,0	92,9176158905029
990,0	93,1069478988647
992,0	93,2681217193604
994,0	93,1158304214478
996,0	92,7996473312378
998,0	92,8601999282837
1000,0	93,1467533111572
1010,0	93,0725202560425
1020,0	93,0872983932495
1030,0	92,7217864990234
1040,0	92,5067186355591
1050,0	92,3005876541138
1060,0	92,3436756134033
1070,0	92,5100984573364
1080,0	92,8141231536865
1090,0	92,9277820587158
1100,0	92,7667036056519
1110,0	92,5795917510986
1120,0	92,2852840423584
1130,0	92,0409879684448
1140,0	91,7586374282837
1150,0	91,8429441452026
1160,0	92,0109853744507
1170,0	92,2908411026001
1180,0	92,6186780929565
1190,0	92,8944673538208
1200,0	92,7368202209473
1210,0	92,4670810699463
1220,0	92,4477624893188
1230,0	92,6432418823242
1240,0	92,630518913269
1250,0	92,6706953048706
1260,0	92,7606801986694
1270,0	92,7594757080078
1280,0	92,6031904220581
1290,0	92,5620546340942
1300,0	92,5540103912354
1310,0	92,5436058044434
1320,0	92,6665391921997
1330,0	92,7297887802124
1340,0	92,7967367172241
1350,0	92,6456031799316
1360,0	92,7125816345215
1370,0	92,7480964660645
1380,0	93,0302248001099
1390,0	93,2390327453613
1400,0	93,3183393478394
1410,0	93,3752822875977
1420,0	93,1900205612183
1430,0	92,9029493331909
1440,0	92,9050712585449
1450,0	92,8754444122314
1460,0	92,6196765899658
1470,0	92,3886861801147
1480,0	92,2695140838623
1490,0	91,8165102005005
1500,0	91,6709222793579
1510,0	91,5514755249023
1520,0	91,607367515564
1530,0	91,7316980361938
1540,0	91,6911525726318
1550,0	91,846266746521
1560,0	91,9851961135864
1570,0	92,4547863006592
1580,0	92,6801919937134
1590,0	92,7570238113403
1600,0	92,7801723480225
1610,0	92,7050790786743
1620,0	92,7755146026611
1630,0	92,5935707092285
1640,0	92,4925928115845
1650,0	92,5259037017822
1660,0	92,5524892807007
1670,0	92,4557886123657
1680,0	92,2262134552002
1690,0	92,0860939025879
1700,0	91,8831129074097
1710,0	91,9954042434692
1720,0	92,2874183654785
1730,0	92,3853435516357
1740,0	92,3373880386353
1750,0	92,2775506973267
