f [MHz]	U [dBuV]
3,1	96,5611591339111
3,2	98,9280738830566
3,3	98,8242607116699
3,4	98,8927822113037
3,5	98,9929265975952
3,6	99,0952606201172
3,7	99,1776146888733
3,8	99,202157497406
3,9	99,3010468482971
4,0	99,3470902442932
4,1	99,4301037788391
4,2	99,5952019691467
4,3	99,7410049438477
4,4	99,8772501945496
4,5	100,027642726898
4,6	101,019290924072
4,7	102,077590465546
4,8	103,153409719467
4,9	104,213853597641
5,0	103,078845977783
5,1	101,954307079315
5,2	100,806028842926
5,3	99,5924444198608
5,4	99,5008306503296
5,5	99,3928370475769
5,6	99,2824282646179
5,7	99,1615567207336
5,8	99,2129411697388
5,9	99,1871447563171
6,0	99,2168440818787
6,1	99,1941165924072
6,2	99,1783928871155
6,3	99,2143340110779
6,4	99,1769948005676
6,5	99,1617441177368
6,6	99,1889820098877
6,7	99,1399216651917
6,8	99,1416835784912
6,9	99,0886325836182
7,0	99,0937705039978
7,1	99,0908336639404
7,2	99,0728464126587
7,3	99,0537977218628
7,4	99,0337052345276
7,5	99,0102262496948
7,6	98,9954252243042
7,7	99,0051069259644
7,8	98,9659404754639
7,9	98,9958419799805
8,0	98,9666328430176
8,1	98,946159362793
8,2	98,8807010650635
8,3	98,9147138595581
8,4	98,890923500061
8,5	98,9220590591431
8,6	98,889196395874
8,7	98,8596220016479
8,8	98,8956441879272
8,9	98,8590545654297
9,0	98,8923225402832
9,1	98,9159317016602
9,2	98,8718481063843
9,3	98,8952264785767
9,4	98,9174289703369
9,5	98,9493026733398
9,6	98,9701843261719
9,7	98,9439249038696
9,8	98,9648485183716
9,9	98,9836359024048
10,0	99,0010418891907
11,0	98,9961252212524
12,0	98,9961252212524
13,0	99,1687779426575
14,0	99,2646508216858
15,0	99,3190751075745
16,0	99,3672018051147
17,0	99,3672018051147
18,0	99,2885222434998
19,0	99,59929895401
20,0	99,5795497894287
21,0	99,643693447113
22,0	99,5801048278809
23,0	99,7574071884155
24,0	99,5733160972595
25,0	99,8797616958618
26,0	99,5697584152222
27,0	99,823787689209
28,0	99,4964499473572
29,0	99,4964499473572
30,0	99,6830406188965
31,0	99,7893438339233
32,0	99,7654299736023
33,0	99,794517993927
34,0	99,7035117149353
35,0	99,6835641860962
36,0	99,7117056846619
37,0	99,7104930877686
38,0	99,7519941329956
39,0	99,7856693267822
40,0	99,7614150047302
41,0	99,6637320518494
42,0	99,6468234062195
43,0	99,6251077651978
44,0	99,6115207672119
45,0	99,6619191169739
46,0	99,6336288452148
47,0	99,6207065582275
48,0	99,6036868095398
49,0	99,6036868095398
50,0	99,5604376792908
51,0	99,5604376792908
52,0	99,5572619438171
53,0	99,5735669136047
54,0	99,5819358825684
55,0	99,5933804512024
56,0	99,590925693512
57,0	99,5919628143311
58,0	99,5919628143311
59,0	99,5823645591736
60,0	99,5751304626465
61,0	99,5575680732727
62,0	99,5974946022034
63,0	99,5813689231873
64,0	99,6187357902527
65,0	99,5812945365906
66,0	99,575122833252
67,0	99,581799030304
68,0	99,6176233291626
69,0	99,6092329025269
70,0	99,6132755279541
71,0	99,5616869926453
72,0	99,5517048835754
73,0	99,5585713386536
74,0	99,5590658187866
75,0	99,566801071167
76,0	99,523509979248
77,0	99,5276689529419
78,0	99,5333318710327
79,0	99,5279579162598
80,0	99,5259680747986
81,0	99,5319404602051
82,0	99,5375280380249
83,0	99,5471777915955
84,0	99,5485639572144
85,0	99,5476579666138
86,0	99,5573191642761
87,0	99,567485332489
88,0	99,5691623687744
89,0	99,5168790817261
90,0	99,512131690979
91,0	99,528039932251
92,0	99,525116443634
93,0	99,5191874504089
94,0	99,5163044929504
95,0	99,524519443512
96,0	99,5288410186768
97,0	99,5266127586365
98,0	99,5202918052673
99,0	99,5208029747009
100,0	99,5271587371826
110,0	99,5271587371826
120,0	99,5558886528015
