f [MHz]	U [dBuV]
3,1	85,650333404541
3,2	92,97975730896
3,3	92,8774423599243
3,4	92,9182367324829
3,5	93,0187215805054
3,6	93,1261167526245
3,7	93,2039480209351
3,8	93,2320165634155
3,9	93,3292512893677
4,0	93,3745918273926
4,1	93,4595108032227
4,2	93,6233234405518
4,3	93,7684488296509
4,4	93,9108867645264
4,5	94,0586137771606
4,6	95,051628112793
4,7	96,1270589828491
4,8	97,1979064941406
4,9	98,2817134857178
5,0	97,145824432373
5,1	96,0225648880005
5,2	94,8508882522583
5,3	93,6353998184204
5,4	93,5453586578369
5,5	93,432578086853
5,6	93,3240404129028
5,7	93,2007026672363
5,8	93,2540607452393
5,9	93,2293272018433
6,0	93,2585868835449
6,1	93,2378463745117
6,2	93,2201137542725
6,3	93,2584161758423
6,4	93,2191791534424
6,5	93,2050504684448
6,6	93,2328672409058
6,7	93,1809635162354
6,8	93,1818742752075
6,9	93,1338539123535
7,0	93,138069152832
7,1	93,1355571746826
7,2	93,117338180542
7,3	93,0970478057861
7,4	93,0771884918213
7,5	93,0560455322266
7,6	93,0451984405518
7,7	93,0521087646484
7,8	93,0107927322388
7,9	93,03955078125
8,0	93,0131072998047
8,1	92,9944944381714
8,2	92,9173612594604
8,3	92,9479808807373
8,4	92,9291315078735
8,5	92,9557189941406
8,6	92,9261350631714
8,7	92,9004192352295
8,8	92,9326276779175
8,9	92,9009952545166
9,0	92,9321374893188
9,1	92,9542331695557
9,2	92,9109811782837
9,3	92,8043127059937
9,4	92,9572772979736
9,5	92,9869928359985
9,6	93,0099544525146
9,7	92,9848747253418
9,8	93,0069561004639
9,9	93,0228147506714
10,0	93,0407314300537
11,0	93,0385093688965
12,0	93,1101531982422
13,0	93,2090492248535
14,0	93,3044567108154
15,0	93,3605298995972
16,0	93,4072465896606
17,0	93,5538005828857
18,0	93,303617477417
19,0	93,6137571334839
20,0	93,5955171585083
21,0	93,6594123840332
22,0	93,5982666015625
23,0	93,8296136856079
24,0	93,5931310653687
25,0	93,899209022522
26,0	93,5899047851563
27,0	93,8977298736572
28,0	93,5191345214844
29,0	93,7886638641357
30,0	93,7560253143311
31,0	93,8111505508423
32,0	93,7864999771118
33,0	93,8138704299927
34,0	93,7808122634888
35,0	93,70618724823
36,0	93,7326040267944
37,0	93,7298202514648
38,0	93,769416809082
39,0	93,8030023574829
40,0	93,776985168457
41,0	93,7339448928833
42,0	93,717698097229
43,0	93,6372489929199
44,0	93,6801118850708
45,0	93,6737775802612
46,0	93,6459016799927
47,0	93,6323804855347
48,0	93,6694211959839
49,0	93,6548070907593
50,0	93,6257619857788
51,0	93,6163711547852
52,0	93,6176958084106
53,0	93,6339025497437
54,0	93,6419134140015
55,0	93,6541662216187
56,0	93,6511325836182
57,0	93,6526641845703
58,0	93,6544227600098
59,0	93,6416110992432
60,0	93,6342535018921
61,0	93,6149368286133
62,0	93,6006879806519
63,0	93,6363248825073
64,0	93,6215038299561
65,0	93,6377191543579
66,0	93,6302146911621
67,0	93,6382112503052
68,0	93,6195993423462
69,0	93,6111793518066
70,0	93,6138887405396
71,0	93,6149282455444
72,0	93,6020078659058
73,0	93,5564451217651
74,0	93,5550622940063
75,0	93,5641279220581
76,0	93,5731449127197
77,0	93,5772571563721
78,0	93,5822658538818
79,0	93,5775785446167
80,0	93,5740003585815
81,0	93,5283002853394
82,0	93,5321092605591
83,0	93,5414228439331
84,0	93,5430107116699
85,0	93,5419645309448
86,0	93,5515909194946
87,0	93,5594921112061
88,0	93,5624361038208
89,0	93,5611448287964
90,0	93,5564479827881
91,0	93,5704431533813
92,0	93,5691184997559
