f [MHz]	U [dBuV]
4550,0	113,928398132324
4600,0	113,862684249878
4650,0	113,010930538177
4700,0	113,118992328644
4750,0	112,946472167969
4800,0	113,11971282959
4850,0	113,06628370285
4900,0	113,077399730682
4950,0	113,251480102539
5000,0	112,552652835846
5050,0	112,160895824432
5100,0	112,628177642822
5150,0	112,148543357849
5200,0	112,098372459412
5250,0	111,887768268585
5300,0	112,144759654999
5350,0	111,640232086182
5400,0	111,212948322296
5450,0	110,824329137802
5500,0	111,343534946442
5550,0	110,851094484329
5600,0	111,019162654877
5650,0	110,910842418671
5700,0	111,977227687836
5750,0	110,993489980698
5800,0	111,856697559357
5850,0	111,637670516968
5900,0	111,367418289185
5950,0	110,928168773651
6000,0	110,875067472458
6050,0	111,071343898773
6100,0	110,938064813614
6150,0	110,786597251892
6200,0	110,704085826874
6250,0	111,12585735321
6300,0	110,750804901123
6350,0	110,341236829758
6400,0	110,84702372551
6450,0	111,051237106323
6500,0	110,449095010757
6550,0	110,691003084183
6600,0	110,563815355301
6650,0	111,231614112854
6700,0	110,536311149597
6750,0	110,334352731705
6800,0	110,573771238327
6850,0	110,38220500946
6900,0	109,746751785278
6950,0	109,64794588089
7000,0	109,750440835953
7050,0	109,414987802505
7100,0	109,004391431808
7150,0	108,863764643669
7200,0	109,289598226547
7250,0	108,52138698101
7300,0	108,391040444374
7350,0	107,960615754128
7400,0	108,514090657234
7450,0	107,325001984835
7500,0	107,177249237895
7550,0	107,480463564396
7600,0	107,401805132627
7650,0	107,214045211673
7700,0	106,740265518427
7750,0	107,089176669717
7800,0	106,98527071625
7850,0	106,795342624187
7900,0	106,401452243328
7950,0	106,571571946144
8000,0	107,035715293139
8050,0	106,094877839088
8100,0	106,276181638241
8150,0	106,958354268223
8200,0	106,532845616341
8250,0	105,987909793854
8300,0	106,454896986485
8350,0	106,383860826492
8400,0	106,838741227984
8450,0	106,248756170273
8500,0	105,747023701668
8550,0	106,42443883419
8600,0	105,71577167511
8650,0	105,060032248497
8700,0	105,398423910141
8750,0	106,293103218079
8800,0	105,816525697708
8850,0	105,482830762863
8900,0	105,946255922318
8950,0	106,348380446434
9000,0	105,395731210709
9050,0	105,170134425163
9100,0	105,503705143929
9150,0	105,33095729351
9200,0	104,420780658722
9250,0	104,031352043152
9300,0	105,049402117729
9350,0	104,604786157608
9400,0	103,928532361984
9450,0	103,753632307053
9500,0	104,126858234406
9550,0	104,02380490303
9600,0	103,334169864655
9650,0	102,954147815704
9700,0	104,577480316162
9750,0	104,34251999855
9800,0	103,867522954941
9850,0	103,640134334564
9900,0	104,809372663498
9950,0	104,575905799866
10000,0	103,452549219131
10050,0	104,142875671387
10100,0	104,753314256668
10150,0	104,369498491287
10200,0	103,691341876984
10250,0	104,814556121826
10300,0	104,977357387543
10350,0	104,806147575378
10400,0	103,901435136795
10450,0	104,976470470428
10500,0	104,770656108856
10550,0	104,820145130157
10600,0	104,111820220947
10650,0	104,663840055466
10700,0	104,96578502655
10750,0	104,285235643387
10800,0	104,239663124084
10850,0	104,593997478485
10900,0	104,577822208405
10950,0	103,98047041893
11000,0	103,920057058334
11050,0	104,313473463058
11100,0	104,052138566971
