f [MHz]	U [dBuV]
450,0	93,6751365661621
460,0	93,6115427017212
470,0	93,5636186599731
480,0	93,5365886688232
490,0	93,5216398239136
500,0	93,5166025161743
510,0	93,5954780578613
520,0	93,5778970718384
530,0	93,6566524505615
540,0	93,6468448638916
550,0	93,7287883758545
560,0	93,7526073455811
570,0	93,6946296691895
580,0	93,6855020523071
590,0	93,6780776977539
600,0	93,6634111404419
610,0	93,7103805541992
620,0	93,6338005065918
630,0	93,6375017166138
640,0	93,6130495071411
650,0	93,6064224243164
660,0	93,6091365814209
670,0	93,6035490036011
680,0	93,6032838821411
690,0	93,6272926330566
700,0	93,5384473800659
710,0	93,5979776382446
720,0	93,6562213897705
730,0	93,6022443771362
740,0	93,659761428833
750,0	93,6647119522095
760,0	93,6494836807251
770,0	93,5882883071899
780,0	93,5390520095825
790,0	93,6304597854614
800,0	93,6043252944946
810,0	93,5913372039795
820,0	93,6051530838013
830,0	93,5945825576782
840,0	93,5680990219116
850,0	93,5491237640381
860,0	93,5612411499023
870,0	93,56871509552
880,0	93,5421056747437
890,0	93,5571603775024
900,0	93,5371389389038
910,0	93,5759525299072
920,0	93,5716457366943
930,0	93,5860261917114
940,0	93,5860261917114
950,0	93,6406183242798
960,0	93,560510635376
970,0	93,5688047409058
980,0	93,5403099060059
990,0	93,5718669891357
1000,0	93,6266918182373
1100,0	93,5181760787964
1200,0	93,4220733642578
1300,0	93,3887367248535
1400,0	93,466721534729
1500,0	93,4981327056885
1600,0	93,4921236038208
1700,0	93,4057521820068
1800,0	93,4019651412964
1900,0	93,3781213760376
2000,0	93,3616895675659
2100,0	93,2940874099731
2200,0	93,2767734527588
2300,0	93,3055400848389
2400,0	93,1255578994751
2500,0	93,259991645813
2600,0	93,2420597076416
2700,0	93,3743162155151
2800,0	93,3777379989624
2900,0	93,3418865203857
3000,0	93,3799715042114
3100,0	93,350471496582
3200,0	93,3931064605713
3300,0	93,3086528778076
3400,0	93,3086528778076
3500,0	93,3413467407227
3600,0	93,6545133590698
3700,0	93,8624277114868
3800,0	92,8063488006592
3900,0	92,8063488006592
4000,0	92,9148321151733
4100,0	93,0753965377808
4200,0	93,2563238143921
4300,0	93,5856456756592
4400,0	93,5228834152222
4500,0	93,6995239257813
4600,0	93,9517288208008
4700,0	93,2833309173584
4800,0	93,2833309173584
4900,0	93,9829988479614
5000,0	93,9829988479614
5100,0	93,3367166519165
5200,0	93,2646331787109
5300,0	93,4306402206421
5400,0	93,3854379653931
5500,0	93,2524919509888
5600,0	93,1921691894531
5700,0	93,3367147445679
5800,0	92,8427791595459
5900,0	93,377724647522
6000,0	92,9158210754395
6100,0	92,9158210754395
6200,0	92,9988670349121
6300,0	93,6434459686279
6400,0	92,9266195297241
6500,0	93,6926374435425
6600,0	93,1340417861938
6700,0	93,7189054489136
6800,0	93,7189054489136
6900,0	93,4960889816284
7000,0	93,4960889816284
7100,0	92,9016580581665
7200,0	92,9016580581665
7300,0	93,2597780227661
7400,0	92,9058933258057
7500,0	92,6651773452759
7600,0	93,1027688980103
7700,0	92,9970464706421
7800,0	92,9086608886719
7900,0	92,2541103363037
8000,0	92,9220933914185
8100,0	92,3822975158691
8200,0	93,4843492507935
8300,0	93,4843492507935
8400,0	93,0576524734497
8500,0	92,7086381912231
8600,0	92,7086381912231
8700,0	92,1621904373169
8800,0	92,1621904373169
8900,0	92,650671005249
9000,0	93,3102083206177
9100,0	93,3102083206177
9200,0	92,9472141265869
9300,0	92,1960964202881
9400,0	92,668966293335
9500,0	92,0417776107788
9600,0	92,3588924407959
