f [MHz]	U [dBuV]
4000,0	92,7596158981323
4100,0	92,9435043334961
4200,0	92,9435043334961
4300,0	93,4210329055786
4400,0	93,4210329055786
4500,0	93,6919116973877
4600,0	93,7658624649048
4700,0	92,7564821243286
4800,0	93,4252910614014
4900,0	94,0172739028931
5000,0	94,2282114028931
5100,0	94,2282114028931
5200,0	93,3139963150024
5300,0	93,2190341949463
5400,0	93,2190341949463
5500,0	93,2327404022217
5600,0	93,2748222351074
5700,0	93,1796360015869
5800,0	92,7206268310547
5900,0	93,3095207214355
6000,0	92,9517431259155
6100,0	93,3624238967896
6200,0	93,039698600769
6300,0	93,5440874099731
6400,0	92,771143913269
6500,0	93,5535230636597
6600,0	93,1813564300537
6700,0	93,1813564300537
6800,0	93,1635322570801
6900,0	93,1635322570801
7000,0	92,8888998031616
7100,0	93,0046310424805
7200,0	93,0491418838501
7300,0	93,2441520690918
7400,0	92,8351974487305
7500,0	92,5811939239502
7600,0	92,9480180740356
7700,0	92,8400020599365
7800,0	92,8175849914551
7900,0	92,2382211685181
8000,0	92,8206548690796
8100,0	92,2860584259033
8200,0	92,2860584259033
8300,0	92,5726928710938
8400,0	92,5726928710938
8500,0	92,5656423568726
8600,0	92,5656423568726
8700,0	92,0784692764282
8800,0	92,0784692764282
8900,0	92,4992122650146
9000,0	92,4992122650146
9100,0	92,1800193786621
9200,0	92,8419733047485
9300,0	92,8419733047485
9400,0	92,5481414794922
9500,0	92,5481414794922
9600,0	92,2206840515137
9700,0	91,4860715866089
9800,0	92,6069383621216
9900,0	92,0174942016602
10000,0	92,3607492446899
11000,0	92,067440032959
12000,0	92,6351776123047
13000,0	93,0340223312378
14000,0	93,0340223312378
15000,0	90,8167572021484
16000,0	91,0471105575562
17000,0	91,0986633300781
18000,0	91,9101295471191
19000,0	91,7965869903564
20000,0	91,8882074356079
21000,0	91,5994672775269
22000,0	91,4379844665527
23000,0	91,207745552063
24000,0	91,207745552063
25000,0	89,9518966674805
26000,0	88,5991725921631
27000,0	89,3224582672119
28000,0	89,3224582672119
29000,0	89,2217998504639
30000,0	92,9406251907349
31000,0	89,1059246063232
32000,0	87,4732818603516
33000,0	88,8575897216797
34000,0	88,0754280090332
35000,0	83,6138572692871
36000,0	79,4975643157959
37000,0	86,8427658081055
38000,0	83,7316951751709
39000,0	69,6864967346191
40000,0	83,6054077148438
