f [MHz]	U [dBuV]
1000,0	60,2150382995605
1500,0	72,3168907165527
2000,0	69,5985984802246
2500,0	68,3469352722168
3000,0	65,8524322509766
3500,0	65,7972564697266
4000,0	62,6744728088379
4500,0	62,7011108398438
5000,0	60,4717788696289
5500,0	60,539966583252
6000,0	58,9941291809082
6500,0	57,4849014282227
7000,0	56,089168548584
7500,0	55,3613090515137
8000,0	54,2485122680664
8500,0	53,7380027770996
9000,0	52,5837135314941
9500,0	51,8499488830566
10000,0	51,0882987976074
10500,0	51,7199287414551
11000,0	51,4728889465332
11500,0	49,3937835693359
12000,0	50,7010917663574
12500,0	49,6998596191406
13000,0	49,3989868164063
13500,0	46,9644622802734
14000,0	45,5669784545898
14500,0	47,855785369873
15000,0	46,0383796691895
15500,0	46,3533782958984
16000,0	45,8659515380859
16500,0	45,4450874328613
17000,0	44,0346374511719
17500,0	60,5689926147461
18000,0	60,5689926147461
