f [MHz]	U [dBuV]
380,0	99,7530751228333
390,0	99,7662062644959
400,0	99,7757434844971
410,0	99,7458925247192
420,0	99,7091150283813
430,0	99,7004628181458
440,0	99,6967487335205
450,0	99,6677432060242
460,0	99,6677432060242
470,0	99,562611579895
480,0	99,5902681350708
490,0	99,5274310112
500,0	99,5732626914978
510,0	99,5938448905945
520,0	99,6295943260193
530,0	99,6822080612183
540,0	99,6750965118408
550,0	99,7508044242859
560,0	99,7728614807129
570,0	99,7728614807129
580,0	99,7186436653137
590,0	99,7186436653137
600,0	99,6863594055176
610,0	99,7313590049744
620,0	99,6561880111694
630,0	99,6614098548889
640,0	99,6469669342041
650,0	99,6217231750488
660,0	99,633572101593
670,0	99,6219792366028
680,0	99,6290249824524
690,0	99,6149687767029
700,0	99,5409507751465
710,0	99,5894532203674
720,0	99,692645072937
730,0	99,692645072937
740,0	99,6982035636902
750,0	99,6998147964478
760,0	99,6781067848206
770,0	99,6781067848206
780,0	99,5383763313293
790,0	99,5383763313293
800,0	99,6405000686646
810,0	99,6212854385376
820,0	99,6510529518127
830,0	99,6381301879883
840,0	99,6172542572021
850,0	99,5875673294067
860,0	99,6061339378357
870,0	99,5959162712097
880,0	99,5714392662048
890,0	99,5809226036072
900,0	99,5780329704285
910,0	99,6145067214966
920,0	99,6075463294983
930,0	99,6257977485657
940,0	99,6264405250549
950,0	99,6842408180237
960,0	99,5836534500122
970,0	99,5951490402222
980,0	99,5951490402222
990,0	99,5979828834534
1000,0	99,6640110015869
1100,0	99,5499534606934
1200,0	99,4621510505676
1300,0	99,4363117218018
1400,0	99,5106654167175
1500,0	99,538938999176
1600,0	99,5438342094421
1700,0	99,4487733840942
1800,0	99,4503493309021
1900,0	99,4503493309021
2000,0	99,4168195724487
2100,0	99,4168195724487
2200,0	99,3358550071716
2300,0	99,3507857322693
2400,0	99,1843113899231
2500,0	99,3132390975952
2600,0	99,2937817573547
2700,0	99,440495967865
2800,0	99,4284038543701
2900,0	99,4284038543701
3000,0	99,443286895752
3100,0	99,443286895752
3200,0	99,4890594482422
3300,0	99,3969173431396
3400,0	99,4213895797729
3500,0	99,4192981719971
3600,0	99,7092638015747
3700,0	99,9113602638245
3800,0	99,9113602638245
3900,0	99,4849600791931
4000,0	98,9505052566528
4100,0	99,0856637954712
4200,0	99,2590250968933
4300,0	99,5623412132263
4400,0	99,6174426078796
4500,0	99,7912330627441
4600,0	99,9341602325439
4700,0	99,0326089859009
4800,0	99,0326089859009
4900,0	100,054069519043
5000,0	100,327712059021
5100,0	99,4154167175293
5200,0	99,4136919975281
5300,0	99,4053854942322
5400,0	99,4053854942322
5500,0	99,3522872924805
5600,0	99,420726776123
5700,0	99,3875913619995
5800,0	98,9123935699463
5900,0	99,4557371139526
6000,0	99,0837035179138
6100,0	99,5334458351135
6200,0	99,1708979606628
6300,0	99,7406482696533
6400,0	98,9942932128906
6500,0	99,7342615127563
6600,0	99,3683834075928
6700,0	99,9299464225769
6800,0	99,3739356994629
6900,0	99,6478629112244
7000,0	99,1065196990967
7100,0	99,1672143936157
7200,0	99,2352242469788
7300,0	99,3932466506958
7400,0	99,0168714523315
7500,0	98,8247337341309
7600,0	99,1912093162537
7700,0	99,0794434547424
7800,0	99,0357055664063
7900,0	98,4890909194946
8000,0	99,0727944374084
8100,0	98,5556154251099
8200,0	99,6314463615417
8300,0	98,8415193557739
8400,0	99,2441759109497
8500,0	98,9022588729858
8600,0	99,2567820549011
8700,0	98,367901802063
8800,0	99,6402978897095
8900,0	98,818808555603
9000,0	98,818808555603
9100,0	98,5179376602173
9200,0	99,1842927932739
9300,0	98,4341726303101
9400,0	98,9622821807861
9500,0	98,2697410583496
9600,0	98,6323385238647
9700,0	97,8273048400879
9800,0	98,9325399398804
9900,0	98,3937253952026
10000,0	98,7696580886841
11000,0	98,4121246337891
12000,0	98,9935302734375
13000,0	99,4542870521545
14000,0	99,4542870521545
15000,0	97,52419090271
16000,0	97,52419090271
17000,0	97,6841487884521
18000,0	97,6841487884521
19000,0	98,3432264328003
20000,0	99,0577917098999
21000,0	97,7015590667725
22000,0	97,7015590667725
23000,0	98,5445861816406
24000,0	98,352972984314
25000,0	98,4485330581665
26000,0	98,1437664031982
27000,0	98,1641788482666
28000,0	97,8579254150391
29000,0	98,0853319168091
30000,0	98,0967664718628
31000,0	98,1811571121216
32000,0	97,9765634536743
33000,0	97,7234773635864
34000,0	98,0376281738281
35000,0	97,4192276000977
36000,0	97,4192276000977
37000,0	97,7045412063599
38000,0	98,2797365188599
39000,0	98,2797365188599
40000,0	96,0258131027222
