f [MHz]	U [dBuV]
3,1	96,5738582611084
3,2	98,9407205581665
3,3	98,839412689209
3,4	98,8825464248657
3,5	98,9825315475464
3,6	99,1155061721802
3,7	99,1945099830627
3,8	99,2256608009338
3,9	99,3197002410889
4,0	99,3690361976624
4,1	99,6386661529541
4,2	99,6169128417969
4,3	99,7648634910584
4,4	99,9051232337952
4,5	100,055320739746
4,6	100,906150341034
4,7	102,104161739349
4,8	103,177569150925
4,9	104,236999034882
5,0	103,107752323151
5,1	101,981912612915
5,2	100,83974647522
5,3	99,6225671768188
5,4	99,5302724838257
5,5	99,4192295074463
5,6	99,3109564781189
5,7	99,1891183853149
5,8	99,2391710281372
5,9	99,2168774604797
6,0	99,2450160980225
6,1	99,2238845825195
6,2	99,2097244262695
6,3	99,2462458610535
6,4	99,2079734802246
6,5	99,1913828849792
6,6	99,2212905883789
6,7	99,1709117889404
6,8	99,1742129325867
6,9	99,1213855743408
7,0	99,1243634223938
7,1	99,1249227523804
7,2	99,1048650741577
7,3	99,0858836174011
7,4	99,0661811828613
7,5	99,0452575683594
7,6	99,0298881530762
7,7	99,0394310951233
7,8	99,0018458366394
7,9	99,029082775116
8,0	98,9999933242798
8,1	98,9793729782104
8,2	98,9000720977783
8,3	98,9323196411133
8,4	98,9122304916382
8,5	98,9439945220947
8,6	98,9087781906128
8,7	98,8826351165771
8,8	98,9173173904419
8,9	98,8828639984131
9,0	98,915060043335
9,1	98,9376745223999
9,2	98,8959579467773
9,3	98,9189319610596
9,4	98,9419012069702
9,5	98,9737024307251
9,6	98,9943647384644
9,7	98,9676551818848
9,8	98,9900283813477
9,9	99,0064430236816
10,0	99,0258007049561
11,0	99,0199861526489
12,0	99,0945982933044
13,0	99,1666979789734
14,0	99,2907266616821
15,0	99,3433809280396
16,0	99,3914427757263
17,0	99,5655813217163
18,0	99,2893233299255
19,0	99,6268982887268
20,0	99,6059899330139
21,0	99,6677646636963
22,0	99,6077213287354
23,0	99,7599034309387
24,0	99,6035990715027
25,0	99,8823027610779
26,0	99,5988416671753
27,0	99,8283309936523
28,0	99,5268540382385
29,0	99,7944869995117
30,0	99,6889700889587
31,0	99,8186869621277
32,0	99,794291973114
33,0	99,8212795257568
34,0	99,7311863899231
35,0	99,7117123603821
36,0	99,7145495414734
37,0	99,7370800971985
38,0	99,776210308075
39,0	99,8101058006287
40,0	99,7838358879089
41,0	99,6639094352722
42,0	99,6707544326782
43,0	99,6438231468201
44,0	99,6322927474976
45,0	99,6825723648071
46,0	99,65487241745
47,0	99,6411900520325
48,0	99,6240820884705
49,0	99,6086616516113
50,0	99,5804557800293
51,0	99,549732208252
52,0	99,576500415802
53,0	99,5913290977478
54,0	99,5752711296082
55,0	99,5902180671692
56,0	99,6121153831482
57,0	99,611243724823
58,0	99,6128659248352
59,0	99,5983138084412
60,0	99,5912170410156
61,0	99,5502104759216
62,0	99,6151418685913
63,0	99,5986361503601
64,0	99,634831905365
65,0	99,5973687171936
66,0	99,5895409584045
67,0	99,5997986793518
68,0	99,6103610992432
69,0	99,6278281211853
70,0	99,6300129890442
71,0	99,5752277374268
72,0	99,5648007392883
73,0	99,5701298713684
74,0	99,5473113059998
75,0	99,5809001922607
76,0	99,5360245704651
77,0	99,5408310890198
78,0	99,5454478263855
79,0	99,541307926178
80,0	99,5365362167358
