f [MHz]	U [dBuV]
3,1	82,9144973754883
3,2	92,9731492996216
3,3	92,8666687011719
3,4	92,9103689193726
3,5	93,0089626312256
3,6	93,1144914627075
3,7	93,1932182312012
3,8	93,2204217910767
3,9	93,3157157897949
4,0	93,3611602783203
4,1	93,4463539123535
4,2	93,6092853546143
4,3	93,7553386688232
4,4	93,8984670639038
4,5	94,0412139892578
4,6	95,0383892059326
4,7	96,1155996322632
4,8	96,1155996322632
4,9	98,2727928161621
5,0	97,1384077072144
5,1	96,0112991333008
5,2	94,8393526077271
5,3	93,6263570785522
5,4	93,5356369018555
5,5	93,4253673553467
5,6	93,316951751709
5,7	93,1901769638062
5,8	93,2459831237793
5,9	93,2182397842407
6,0	93,2479867935181
6,1	93,2272987365723
6,2	93,2134265899658
6,3	93,2488870620728
6,4	93,2095232009888
6,5	93,1921968460083
6,6	93,2237157821655
6,7	93,1714735031128
6,8	93,1714735031128
6,9	93,0959625244141
7,0	93,0993614196777
7,1	93,0988883972168
7,2	93,0791597366333
7,3	93,0600004196167
7,4	93,0407390594482
7,5	93,0185012817383
7,6	93,0053777694702
7,7	93,0134744644165
7,8	92,9745092391968
7,9	93,0023832321167
8,0	92,9759683609009
8,1	92,9542713165283
8,2	92,8881101608276
8,3	92,9196262359619
8,4	92,8972101211548
8,5	92,928165435791
8,6	92,8942203521729
8,7	92,8669652938843
8,8	92,9013195037842
8,9	92,8663845062256
9,0	92,89914894104
9,1	92,9212064743042
9,2	92,936598777771
9,3	92,9035863876343
9,4	92,925669670105
9,5	92,9562320709229
9,6	92,9765357971191
9,7	92,9509248733521
9,8	92,9728393554688
9,9	92,9904727935791
10,0	93,0089569091797
11,0	93,002890586853
12,0	93,0791749954224
13,0	93,1746320724487
14,0	93,2708644866943
15,0	93,3278036117554
16,0	93,3745069503784
17,0	93,5490970611572
18,0	93,2976903915405
19,0	93,6086864471436
20,0	93,5909452438354
21,0	93,6544284820557
22,0	93,5927667617798
23,0	93,8221483230591
24,0	93,5870275497437
25,0	93,892333984375
26,0	93,58225440979
27,0	93,8904905319214
28,0	93,5102558135986
29,0	93,7776050567627
30,0	93,7457590103149
31,0	93,8026762008667
32,0	93,8026762008667
33,0	93,8069343566895
34,0	93,7732973098755
35,0	93,6989622116089
36,0	93,6989622116089
37,0	93,7252626419067
38,0	93,7650127410889
39,0	93,7995843887329
40,0	93,7745771408081
41,0	93,7319869995117
42,0	93,7146701812744
43,0	93,6351099014282
44,0	93,6785516738892
45,0	93,674036026001
46,0	93,6464338302612
47,0	93,6332101821899
48,0	93,6690311431885
49,0	93,6553802490234
50,0	93,6264457702637
51,0	93,6198749542236
52,0	93,6199398040771
53,0	93,6372556686401
54,0	93,6449642181396
55,0	93,658350944519
56,0	93,6548290252686
57,0	93,6576099395752
58,0	93,6589202880859
59,0	93,6442575454712
60,0	93,6389493942261
61,0	93,620062828064
62,0	93,6049385070801
63,0	93,6423273086548
64,0	93,6257934570313
65,0	93,6429653167725
66,0	93,6429653167725
67,0	93,6420488357544
68,0	93,6246662139893
69,0	93,6157321929932
70,0	93,6180572509766
71,0	93,6211881637573
72,0	93,6099262237549
73,0	93,5635242462158
74,0	93,5643501281738
75,0	93,57190990448
76,0	93,5816116333008
77,0	93,5853824615479
78,0	93,5900850296021
79,0	93,5863094329834
80,0	93,5849227905273
81,0	93,5378532409668
82,0	93,5413084030151
83,0	93,5512285232544
84,0	93,5538244247437
85,0	93,5528583526611
86,0	93,5612392425537
87,0	93,5689563751221
88,0	93,5718431472778
89,0	93,5713911056519
90,0	93,5660600662231
91,0	93,5786819458008
92,0	93,5774393081665
93,0	93,5723066329956
94,0	93,5692148208618
95,0	93,5765552520752
96,0	93,5813913345337
97,0	93,5781354904175
98,0	93,5234308242798
99,0	93,523229598999
100,0	93,5311326980591
110,0	93,5362739562988
120,0	93,5572834014893
130,0	93,5544853210449
140,0	93,5610036849976
150,0	93,5549020767212
160,0	93,5797710418701
170,0	93,5797710418701
180,0	93,5654125213623
190,0	93,5654125213623
200,0	93,5654125213623
210,0	93,6031713485718
220,0	93,5994501113892
230,0	93,7641324996948
240,0	93,7058010101318
250,0	93,757984161377
260,0	93,7502574920654
270,0	93,6784954071045
280,0	93,6973924636841
290,0	93,6886138916016
300,0	93,6444034576416
310,0	93,7308320999146
320,0	93,6572170257568
330,0	93,6709213256836
340,0	93,7783880233765
350,0	93,7207136154175
360,0	93,8530645370483
370,0	93,8219938278198
380,0	93,7203722000122
390,0	93,7842655181885
400,0	93,7449111938477
410,0	93,7693319320679
420,0	93,7297554016113
430,0	93,7207679748535
440,0	93,7145156860352
450,0	93,6902494430542
460,0	93,6280584335327
470,0	93,5797529220581
480,0	93,5517015457153
490,0	92,907865524292
500,0	93,5322914123535
510,0	93,611291885376
520,0	93,5960826873779
