f [MHz]	U [dBuV]
5,0	10,171630859375
10,0	102,034219264984
20,0	99,112268447876
30,0	99,6641364097595
40,0	99,7805724143982
50,0	99,6654467582703
60,0	99,5363893508911
70,0	99,5714507102966
80,0	99,5814480781555
90,0	99,5483241081238
100,0	99,5391554832459
110,0	99,536036491394
120,0	99,5463781356812
130,0	99,5735530853271
140,0	99,5823178291321
150,0	99,5687894821167
160,0	99,5443320274353
170,0	99,5872926712036
180,0	99,5357785224915
190,0	99,6939907073975
200,0	99,6607570648193
210,0	99,5863118171692
220,0	99,6268367767334
230,0	99,781879901886
240,0	99,669291973114
250,0	99,7126312255859
260,0	99,6932816505432
270,0	99,7139091491699
280,0	99,7007265090942
290,0	99,6863441467285
300,0	99,6967353820801
310,0	99,7301211357117
320,0	99,6449670791626
330,0	99,6494760513306
340,0	99,7800912857056
350,0	99,7539577484131
360,0	99,824990272522
370,0	99,8690609931946
380,0	99,7909164428711
390,0	99,8168807029724
400,0	99,8023319244385
410,0	99,7549476623535
420,0	99,7436566352844
430,0	99,7425045967102
440,0	99,6947474479675
450,0	99,6808609962463
460,0	99,5999960899353
470,0	99,5366258621216
480,0	99,5895204544067
490,0	99,5597500801086
500,0	99,6161417961121
510,0	99,6009368896484
520,0	99,6396293640137
530,0	99,7351546287537
540,0	99,7336773872375
550,0	99,7643475532532
560,0	99,7813320159912
570,0	99,7412576675415
580,0	99,7407379150391
590,0	99,71946144104
600,0	99,7542929649353
610,0	99,7518086433411
620,0	99,6281480789185
630,0	99,6754760742188
640,0	99,7003722190857
650,0	99,6620841026306
660,0	99,5994973182678
670,0	99,6145238876343
680,0	99,6687173843384
690,0	99,6377329826355
700,0	99,5312643051147
710,0	99,5953650474548
720,0	99,6996278762817
730,0	99,614972114563
740,0	99,7102575302124
750,0	99,7327108383179
760,0	99,7076344490051
770,0	99,5894389152527
780,0	99,5703740119934
790,0	99,7555222511292
800,0	99,6990323066711
810,0	99,6277966499329
820,0	99,6361222267151
830,0	99,6525740623474
840,0	99,6341438293457
850,0	99,5929479598999
860,0	99,6079392433167
870,0	99,6156921386719
880,0	99,5556292533875
890,0	99,5880136489868
900,0	99,6194777488709
910,0	99,6300320625305
920,0	99,5783720016479
930,0	99,6148629188538
940,0	99,6418175697327
950,0	99,7091126441956
960,0	99,5985732078552
970,0	99,5988006591797
980,0	99,5753936767578
990,0	99,5965180397034
1000,0	99,6659388542175
1050,0	99,5212826728821
1100,0	99,4359536170959
1150,0	99,4299182891846
1200,0	99,365002155304
1250,0	99,3461022377014
1300,0	99,4181590080261
1350,0	99,4800934791565
1400,0	99,4637174606323
1450,0	99,5098133087158
1500,0	99,5018844604492
1550,0	99,5094871520996
1600,0	99,4268026351929
1650,0	99,3645439147949
1700,0	99,4089870452881
1750,0	99,4025506973267
1800,0	99,3928008079529
1850,0	99,388295173645
1900,0	99,4097027778625
1950,0	99,3767833709717
2000,0	99,3410649299622
2050,0	99,3057961463928
2100,0	99,3494973182678
2150,0	99,2881231307983
2200,0	99,25719165802
2250,0	99,2882127761841
2300,0	99,219437122345
2350,0	99,1575131416321
2400,0	99,2419109344482
2450,0	99,2765107154846
2500,0	99,1817593574524
2550,0	99,2361249923706
2600,0	99,3501329421997
2650,0	99,4342303276062
2700,0	99,3903589248657
2750,0	99,4192175865173
2800,0	99,4378581047058
2850,0	99,3637685775757
2900,0	99,4458293914795
2950,0	99,3914170265198
3000,0	99,4419832229614
3050,0	99,3656468391418
3100,0	99,3905806541443
3150,0	99,4275579452515
3200,0	99,360502243042
3250,0	99,3475999832153
3300,0	99,2883896827698
3350,0	99,3747663497925
3400,0	99,4068698883057
3450,0	99,362802028656
3500,0	99,5128788948059
3550,0	99,6277012825012
3600,0	99,8415036201477
3650,0	99,834123134613
3700,0	99,1162843704224
3750,0	98,7874965667725
3800,0	99,4145565032959
3850,0	99,3688502311707
3900,0	98,9217672348022
3950,0	98,8717555999756
4000,0	99,317343711853
4050,0	99,0510077476501
4100,0	99,0572896003723
4150,0	99,2713737487793
4200,0	99,4171051979065
4250,0	99,5682916641235
4300,0	99,3208012580872
4350,0	99,5628652572632
4400,0	99,9371738433838
4450,0	99,7269539833069
4500,0	99,592978477478
4550,0	99,9081177711487
4600,0	99,7746667861938
4650,0	99,1691174507141
4700,0	99,2077527046204
4750,0	99,4109592437744
4800,0	99,8604249954224
4850,0	99,9944796562195
4900,0	100,119678974152
4950,0	100,244106769562
5000,0	99,7960433959961
5050,0	99,2990131378174
5100,0	99,6765661239624
5150,0	99,237144947052
5200,0	99,3796610832214
5250,0	99,4062304496765
5300,0	99,4885230064392
5350,0	99,4363822937012
5400,0	99,0937476158142
5450,0	99,3299751281738
5500,0	99,4683756828308
5550,0	99,2277464866638
5600,0	98,7644119262695
5650,0	99,3533854484558
5700,0	99,3557214736938
5750,0	98,8308534622192
5800,0	99,3300437927246
5850,0	99,4382266998291
5900,0	99,2739548683167
5950,0	98,9880523681641
6000,0	99,1567749977112
6050,0	99,4949707984924
6100,0	99,4150362014771
6150,0	99,0333352088928
6200,0	99,0307755470276
6250,0	99,7014117240906
6300,0	99,1878094673157
6350,0	98,9375743865967
6400,0	99,6359419822693
6450,0	99,7505049705505
6500,0	99,3871059417725
6550,0	99,1870470046997
6600,0	99,5372858047485
6650,0	99,822274684906
6700,0	99,4398245811462
6750,0	99,2735300064087
6800,0	99,6082201004028
6850,0	99,5959100723267
6900,0	98,8845157623291
6950,0	99,0632481575012
7000,0	99,4050989151001
7050,0	99,0224213600159
7100,0	98,9629278182983
7150,0	99,1060719490051
7200,0	99,5148944854736
7250,0	99,294882774353
7300,0	98,830415725708
7350,0	98,9514198303223
7400,0	99,1749444007874
7450,0	98,7273616790771
7500,0	98,5609979629517
7550,0	99,1572098731995
7600,0	99,27485704422
7650,0	99,0389041900635
7700,0	98,9880437850952
7750,0	99,0363321304321
7800,0	99,1002240180969
7850,0	98,3404903411865
7900,0	98,4418840408325
7950,0	99,0409636497498
8000,0	99,0376706123352
8050,0	98,4710836410522
8100,0	98,8462629318237
8150,0	99,6214985847473
8200,0	99,1827812194824
8250,0	98,867392539978
8300,0	99,3482856750488
8350,0	99,2383770942688
8400,0	99,1758499145508
8450,0	98,8122987747192
8500,0	98,6527366638184
8550,0	99,2594804763794
8600,0	98,7589931488037
8650,0	98,2714929580688
8700,0	98,8542175292969
8750,0	99,5882468223572
8800,0	99,0926027297974
8850,0	98,7661933898926
8900,0	99,225697517395
8950,0	99,4517092704773
9000,0	98,9246168136597
9050,0	98,4215040206909
9100,0	99,1218519210815
9150,0	99,1003794670105
9200,0	98,1879806518555
9250,0	98,4204778671265
9300,0	98,9194622039795
9350,0	98,9022254943848
9400,0	98,1709117889404
9450,0	98,2613554000854
9500,0	98,7238645553589
9550,0	98,6045475006104
9600,0	97,6436958312988
9650,0	97,8205337524414
9700,0	99,1751246452332
9750,0	98,9050750732422
9800,0	98,0033178329468
9850,0	98,3995695114136
9900,0	99,0121583938599
9950,0	98,7374410629272
10000,0	97,9724435806274
10500,0	98,3811235427856
11000,0	98,6972312927246
11500,0	99,0374746322632
12000,0	97,8435611724854
12500,0	99,4576892852783
13000,0	98,7801036834717
13500,0	98,6617727279663
14000,0	98,1850690841675
14500,0	97,4607782363892
15000,0	98,7628889083862
15500,0	97,6653804779053
16000,0	98,3573780059814
16500,0	97,7251653671265
17000,0	97,4055042266846
17500,0	98,7189865112305
18000,0	97,4209012985229
18500,0	98,39914894104
19000,0	98,3622589111328
19500,0	98,9373025894165
20000,0	98,9306116104126
20500,0	97,8956642150879
21000,0	99,0134468078613
21500,0	98,3617515563965
22000,0	98,5282707214355
22500,0	98,6345300674438
23000,0	97,4772310256958
23500,0	98,426233291626
24000,0	99,2849020957947
24500,0	98,6321249008179
25000,0	99,0538673400879
25500,0	97,923656463623
26000,0	97,7718620300293
26500,0	97,9135122299194
27000,0	98,8848037719727
27500,0	97,9562559127808
28000,0	97,0577716827393
